4;2;Origine/Complement (ESTIM<CPTA Lob30);10020;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10100;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10102;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10110;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10140;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10260;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10360;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10400;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10500;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10510;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10520;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10530;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10700;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10720;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10800;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10006;40000; ;0;1010;20140501;D004;20140501;D004;0
4;2;Origine/Complement (ESTIM<CPTA Lob30);10710;40000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (NAT<30 & ESTIM<CPTA & Lob31);10000;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10002;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10003;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10004;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10005;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10007;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10010;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10020;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10100;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10102;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10110;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10140;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10260;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10360;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10400;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10500;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10510;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10520;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10530;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10700;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10720;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10800;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10006;41000; ;0;1010;20140501;D004;20140501;D004;0
4;3;Origine/Complement (ESTIM<CPTA Lob31);10710;41000; ;0;1010;20140501;D004;20140501;D004;0
