12;0;40;Acquisition Commission;ACQUISITION COMM;;19970930 17:47:22.993;;1;1;1;0;1;0;1;1;0;1; 
12;0;50;GST on commission;GST;;20020129 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;0;60;Direct Commission;Direct commissio;;20050601 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;1;0;Overriding Commission (Original );OVERRID COMM;;19970930 17:47:23.380;;1;1;1;0;1;0;1;1;0;1; 
12;1;1;TM/DM Commissions;TM / DM COMM;;20120413 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
12;1;2;First Year Overriding Commission;First Year Ov Co;;20010406 00:00:00.000;;1;1;1;0;1;0;1;1;0;1; 
12;1;3;Single Overriding Commission;Single Over Com;;20010406 00:00:00.000;;1;1;1;0;1;0;1;1;0;1; 
12;1;4;Overriding Commission TMDM;Over Com TMDM;;20120725 00:00:00.000;;1;1;1;0;1;0;0;1;0;0; 
12;1;10;Overriding Commission (Retro Treaty);RETRO OVERRI COM;;19970930 17:47:23.573;;1;1;1;0;1;1;1;1;0;1; 
12;1;20;Subsidiary Retro Overriding Commission (not retroceded);SUBS.OVER. COM.;;19970930 17:47:23.793;;1;1;1;0;1;0;1;1;0;1; 
12;2;0;Premium Tax;TAXES;;19970930 17:47:24.173;;1;1;1;0;1;0;1;1;0;1; 
12;2;10;Fire Tax - FBC/FBF;FIRE TAX-FBC-FBF;;19970930 17:47:24.380;;1;1;1;0;1;0;0;0;0;0; 
12;2;20;IPT UK; IPT UK;;19970930 00:00:00.000;;1;1;1;0;1;0;0;0;0;0; 
12;2;22;Belgian IPT;BELGIAN IPT;;20010223 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;23;French IPT;FRENCH IPT;;20010223 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;24;Germany IPT;GERMANY IPT;;20010223 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;25;Netherlands IPT;NETHERLANDS IPT;;20010223 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;26;Spain IPT;SPAIN IPT;;20010301 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;27;Italy IPT;ITLY IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;28;Portugal IPT;PORTUGAL IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;29;Candian IPT;CANADA IPT;;20080225 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;30;Irish Levy;IRISH LEVY;;19970930 17:47:24.773;;1;1;1;0;1;0;0;0;0;0; 
12;2;32;Austria IPT;AUSTRIA IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;33;Finland IPT;FINLAND IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
12;2;34;Greece IPT;GREECE IPT;;20020213 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
