0;12;2;43;0;20140108;D004;0
0;12;2;44;0;20140108;D004;0
0;12;2;45;0;20140108;D004;0
0;12;2;46;0;20140108;D004;0
0;12;2;47;0;20140108;D004;0
0;12;2;48;0;20140108;D004;0
0;12;2;49;0;20140108;D004;0
2;12;2;50;17;20140108;D004;0
0;12;2;52;0;20140108;D004;0
0;12;2;53;0;20140108;D004;0
0;12;2;54;0;20140108;D004;0
0;12;2;55;0;20140108;D004;0
0;12;2;56;0;20140108;D004;0
0;12;2;60;0;20140108;D004;0
2;12;2;70;18;20140108;D004;0
0;12;3;0;0;20140108;D004;0
2;12;4;0;19;20140108;D004;0
2;12;5;0;20;20140108;D004;0
2;12;6;0;21;20140108;D004;0
2;13;0;0;22;20140108;D004;0
2;14;0;0;23;20140108;D004;0
2;14;0;2;24;20140108;D004;0
2;14;0;3;25;20140108;D004;0
2;14;0;10;26;20140108;D004;0
0;14;1;0;0;20140108;D004;0
0;14;2;0;0;20140108;D004;0
0;14;2;1;0;20140108;D004;0
2;14;3;0;27;20140108;D004;0
2;14;3;2;28;20140108;D004;0
2;15;0;0;29;20140108;D004;0
2;15;0;10;30;20140108;D004;0
2;15;0;20;31;20140108;D004;0
2;15;0;30;32;20140108;D004;0
2;15;0;40;33;20140108;D004;0
2;15;0;50;34;20140108;D004;0
2;15;0;60;35;20140108;D004;0
2;15;0;70;36;20140108;D004;0
0;15;0;80;0;20140108;D004;0
2;15;1;0;37;20140108;D004;0
2;15;1;10;38;20140108;D004;0
2;15;1;20;39;20140108;D004;0
2;15;1;30;40;20140108;D004;0
3;20;0;0;1;20140108;D004;0
3;20;0;2;2;20140108;D004;0
3;20;0;3;3;20140108;D004;0
3;20;0;4;4;20140108;D004;0
3;20;0;5;5;20140108;D004;0
3;20;0;10;6;20140108;D004;0
3;20;0;12;7;20140108;D004;0
3;20;0;13;8;20140108;D004;0
3;20;0;20;9;20140108;D004;0
3;20;0;30;10;20140108;D004;0
3;20;0;32;11;20140108;D004;0
3;20;0;33;12;20140108;D004;0
3;20;0;34;13;20140108;D004;0
3;20;0;40;14;20140108;D004;0
3;20;0;50;15;20140108;D004;0
0;20;0;52;0;20140108;D004;0
0;20;0;53;0;20140108;D004;0
0;20;0;54;0;20140108;D004;0
3;20;0;60;16;20140108;D004;0
3;20;0;70;17;20140108;D004;0
3;20;0;80;18;20140108;D004;0
3;20;0;82;19;20140108;D004;0
3;20;0;90;20;20140108;D004;0
3;20;5;0;11;20140108;D004;0
0;20;6;0;0;20140108;D004;0
3;20;7;0;21;20140108;D004;0
3;20;7;10;22;20140108;D004;0
3;20;7;20;23;20140108;D004;0
3;20;9;0;24;20140108;D004;0
0;20;9;10;0;20140108;D004;0
0;20;9;20;0;20140108;D004;0
1;30;0;0;27;20140108;D004;0
1;30;0;10;29;20140108;D004;0
1;30;0;80;31;20140108;D004;0
1;30;0;90;32;20140108;D004;0
1;30;1;0;28;20140108;D004;0
1;30;1;10;30;20140108;D004;0
1;30;1;90;33;20140108;D004;0
2;31;0;0;41;20140108;D004;0
2;31;0;10;42;20140108;D004;0
2;31;0;20;43;20140108;D004;0
2;31;0;30;44;20140108;D004;0
2;31;0;80;45;20140108;D004;0
2;31;0;82;46;20140108;D004;0
2;31;0;90;47;20140108;D004;0
2;31;0;92;48;20140108;D004;0
2;31;1;0;49;20140108;D004;0
2;31;1;10;50;20140108;D004;0
2;31;2;0;51;20140108;D004;0
2;31;2;10;52;20140108;D004;0
2;31;3;0;53;20140108;D004;0
2;31;3;10;54;20140108;D004;0
3;32;0;0;25;20140108;D004;0
3;32;0;10;27;20140108;D004;0
3;32;0;20;29;20140108;D004;0
3;32;0;30;31;20140108;D004;0
3;32;0;70;33;20140108;D004;0
3;32;0;80;35;20140108;D004;0
3;32;0;90;36;20140108;D004;0
3;32;1;0;26;20140108;D004;0
3;32;1;10;28;20140108;D004;0
3;32;1;20;30;20140108;D004;0
3;32;1;30;34;20140108;D004;0
3;32;1;90;37;20140108;D004;0
1;40;0;0;34;20140108;D004;0
1;40;0;10;36;20140108;D004;0
1;40;0;12;38;20140108;D004;0
1;40;0;13;40;20140108;D004;0
1;40;0;14;42;20140108;D004;0
1;40;0;15;44;20140108;D004;0
1;40;0;16;46;20140108;D004;0
1;40;0;17;48;20140108;D004;0
1;40;0;20;50;20140108;D004;0
1;40;0;30;52;20140108;D004;0
1;40;0;40;54;20140108;D004;0
1;40;1;0;35;20140108;D004;0
1;40;1;1;46;20140108;D004;0
1;40;1;10;37;20140108;D004;0
1;40;1;11;49;20140108;D004;0
1;40;1;12;39;20140108;D004;0
1;40;1;13;41;20140108;D004;0
1;40;1;14;43;20140108;D004;0
1;40;1;15;45;20140108;D004;0
1;40;1;16;47;20140108;D004;0
1;40;1;17;49;20140108;D004;0
1;40;1;20;51;20140108;D004;0
1;40;1;30;53;20140108;D004;0
1;40;1;40;55;20140108;D004;0
1;41;0;0;56;20140108;D004;0
1;41;0;10;58;20140108;D004;0
1;41;0;11;60;20140108;D004;0
1;41;0;12;62;20140108;D004;0
1;41;0;13;64;20140108;D004;0
0;41;0;14;44;20140108;D004;0
1;41;1;0;57;20140108;D004;0
1;41;1;1;-;20140108;D004;0
1;41;1;10;59;20140108;D004;0
1;41;1;11;61;20140108;D004;0
1;41;1;12;63;20140108;D004;0
1;41;1;13;65;20140108;D004;0
