UAT;ubas;20200307;GO;TRTD0070;TRTD0071;35;EXECKSH;2020/03/05 01:00:02;2020/03/05 01:00:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;55;SORT;2020/03/05 01:00:02;2020/03/05 01:00:02;0:00:00;1;1;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;30;PKZIP;2020/03/05 01:00:02;2020/03/05 01:00:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;60;RMFIL;2020/03/05 01:00:02;2020/03/05 01:00:32;0:00:30;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;25;EXECKSH;2020/03/05 01:00:02;2020/03/05 01:00:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;15;SORT;2020/03/05 01:15:02;2020/03/05 01:15:02;0:00:00;7;6;0;1;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;45;EXECKSH;2020/03/05 01:15:03;2020/03/05 01:15:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;40;EXECKSH;2020/03/05 01:15:02;2020/03/05 01:15:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;10;BCPOUTMULTI;2020/03/05 01:15:01;2020/03/05 01:15:02;0:00:01;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;50;EXECKSH;2020/03/05 01:15:03;2020/03/05 01:15:03;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;35;EXECKSH;2020/03/05 01:15:02;2020/03/05 01:15:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;55;SORT;2020/03/05 01:15:03;2020/03/05 01:15:03;0:00:00;1;1;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;30;PKZIP;2020/03/05 01:15:02;2020/03/05 01:15:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;60;RMFIL;2020/03/05 01:15:03;2020/03/05 01:15:15;0:00:12;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;25;EXECKSH;2020/03/05 01:15:02;2020/03/05 01:15:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;15;SORT;2020/03/05 01:30:03;2020/03/05 01:30:04;0:00:01;7;6;0;1;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;45;EXECKSH;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;40;EXECKSH;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;10;BCPOUTMULTI;2020/03/05 01:30:01;2020/03/05 01:30:03;0:00:02;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;50;EXECKSH;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;35;EXECKSH;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;55;SORT;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;1;1;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;30;PKZIP;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;60;RMFIL;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;25;EXECKSH;2020/03/05 01:30:04;2020/03/05 01:30:04;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;15;SORT;2020/03/05 01:45:02;2020/03/05 01:45:02;0:00:00;7;6;0;1;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;45;EXECKSH;2020/03/05 01:45:02;2020/03/05 01:45:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;40;EXECKSH;2020/03/05 01:45:02;2020/03/05 01:45:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;10;BCPOUTMULTI;2020/03/05 01:45:02;2020/03/05 01:45:02;0:00:00;;;;;20200307
UAT;ubas;20200307;GO;TRTD0070;TRTD0071;50;EXECKSH;2020/03/05 01:45:02;2020/03/05 01:45:02;0:00:00;;;;;20200307
