component;Delivery revision;SPIRA;Label;Deploy;delivery date;Spot number;OTS Revision;SPOC revision;Error Type;user;dev revision;dev date;deploy date;csv revision
oest/cmd/ESFD3642.cmd;519041;97373;SPIRA: 97373 SPIRA 97373;CE;2021/09/02 17:58;;;;;U007931;519039;2021-09-02 17:55:35 ;;;
oest/cmd/ESFD3643.cmd;515934;97373;SPIRA: 97373 SPIRA 97373;CT;16/08/2021 09:25;;Repo_202108160931Repo_202108161046Repo_202108161216Repo_202108161616Repo_202108161631Repo_202108161646Repo_202108161731Repo_202108161816Repo_202108161846Repo_202108161946Repo_202108162016Repo_202108170946Repo_202108171016Repo_202108171046Repo_202108171116Repo_202108171146Repo_202108171416Repo_202108171431Repo_202108171601Repo_202108171646Repo_202108171701Repo_202108171831Repo_202108180946Repo_202108181010Repo_202108181031Repo_202108181146Repo_202108181216Repo_202108181246Repo_202108181601Repo_202108181616Repo_202108181631Repo_202108181701Repo_202108181746Repo_202108190801Repo_202108190816Repo_202108191116Repo_202108191131Repo_202108191244Repo_202108191301Repo_202108191431Repo_202108191446Repo_202108191546Repo_202108191601Repo_202108191631Repo_202108191701Repo_202108191716Repo_202108191731Repo_202108191816Repo_202108191931Repo_202108200801Repo_202108200901Repo_202108200916Repo_202108200946Repo_202108201131Repo_202108201146Repo_202108201531Repo_202108201916Repo_202108231001Repo_202108231116Repo_202108231216Repo_202108231516Repo_202108231616Repo_202108231716Repo_202108232001Repo_202108232031Repo_202108241016Repo_202108241031Repo_202108241046Repo_202108241301Repo_202108241401Repo_202108241416Repo_202108241601Repo_202108241631Repo_202108241646Repo_202108241701Repo_202108241716Repo_202108241731Repo_202108241816Repo_202108241831Repo_202108250946Repo_202108251001Repo_202108251031Repo_202108251046Repo_202108251146Repo_202108251446Repo_202108251601Repo_202108251646Repo_202108251716Repo_202108251731Repo_202108251801Repo_202108251931Repo_202108260901Repo_202108260916Repo_202108261031Repo_202108261146;;;U007931;515926;15/08/2021 12:46;;518069;
oest/cmd/ESFD3650.cmd;518413;91532;SPIRA: 91532 SPIRA 91532 EST_PARAM n'est plu utilise;CE;2021/08/30 12:12;;;;;frdev11;518412;2021-08-30 12:12:37 ;;;
oest/cmd/ESFD3651.cmd;506939;96349;SPIRA: 96349 SPIRA 96349 : JYP : transition use lob only for retroNP;CT;15/06/2021 11:16;;Repo_202106151131Repo_202106151216Repo_202106151446Repo_202106151501Repo_202106151551Repo_202106151601Repo_202106151631Repo_202106151731Repo_202106161031Repo_202106161101Repo_202106161131Repo_202106161516Repo_202106161531Repo_202106161546Repo_202106161616Repo_202106161701Repo_202106161716Repo_202106161731Repo_202106171031Repo_202106171101Repo_202106171116Repo_202106171501Repo_202106180801Repo_202106180916Repo_202106180931Repo_202106180946Repo_202106181116Repo_202106181531Repo_202106191316Repo_202106192046Repo_202106211146Repo_202106211716Repo_202106211816Repo_202106221101Repo_202106221201Repo_202106221231Repo_202106221416Repo_202106221646;;;U007314;506935;14/06/2021 18:03;;508652;
oest/cmd/ESFD3651.cmd;510255;96654;SPIRA: 96654 SPIRA 97016 : JYP : retroNP some RAD missing;OK;13/07/2021 09:19;;Repo_202107130931Repo_202107131146Repo_202107131601;;;U007314;510252;05/07/2021 14:34;;518069;
oest/cmd/ESFD3651.cmd;510255;97016;SPIRA: 97016 SPIRA 97016 : JYP : retroNP some RAD missing;CT;05/07/2021 14:42;;Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516;;;U007314;510252;05/07/2021 14:34;;511020;
oest/cmd/ESFD3671.cmd;505311;95130;SPIRA: 95130 SPIRA 95130;OK;31/05/2021 09:26;;Repo_202105310931Repo_202105311015Repo_202105311131Repo_202105311147Repo_202105311747Repo_202106011015Repo_202106011415Repo_202106011447Repo_202106011515Repo_202106011547Repo_202106011647Repo_202106021115Repo_202106021215Repo_202106021515Repo_202106021547Repo_202106021631Repo_202106021647Repo_202106021715Repo_202106031515Repo_202106041015Repo_202106041731Repo_202106041815Repo_202106071115Repo_202106071515Repo_202106071547Repo_202106071815Repo_202106080947Repo_202106081215Repo_202106081331Repo_202106081515Repo_202106081639Repo_202106091031Repo_202106091115Repo_202106091215Repo_202106091347Repo_202106091531Repo_202106091615Repo_202106091631Repo_202106091715Repo_202106091731Repo_202106091815Repo_202106091831Repo_202106100858Repo_202106100915Repo_202106101115Repo_202106101131Repo_202106101515Repo_202106101615Repo_202106101631Repo_202106101715Repo_202106110815Repo_202106110915Repo_202106151551Repo_202106151601Repo_202106151631Repo_202106151731Repo_202106161031Repo_202106161101Repo_202106161131Repo_202106161516Repo_202106161531Repo_202106161546Repo_202106161616Repo_202106161701Repo_202106161716Repo_202106161731Repo_202106171031Repo_202106171101Repo_202106171116Repo_202106171501Repo_202106180801Repo_202106180916Repo_202106180931Repo_202106180946Repo_202106181116Repo_202106181531Repo_202106191316Repo_202106192046Repo_202106211146Repo_202106211716Repo_202106211816Repo_202106221101Repo_202106221201Repo_202106221231Repo_202106221416Repo_202106221646Repo_202106230801Repo_202106231031Repo_202106231046Repo_202106231431Repo_202106231516Repo_202106231546Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516Repo_202107121716Repo_202107121731Repo_202107121746Repo_202107130931Repo_202107131146Repo_202107131601;;;U007931;505308;31/05/2021 09:14;;518069;
oest/cmd/ESFD3671.cmd;506816;95130;SPIRA: 95130 Reporter code 3J_DEV SPIRA : 95130;CT;14/06/2021 17:02;;Repo_202106141716Repo_202106141731Repo_202106141746Repo_202106141801Repo_202106141816Repo_202106150801Repo_202106151001Repo_202106151031Repo_202106151101Repo_202106151131Repo_202106151216Repo_202106151446Repo_202106151501;;;U007931;506730;14/06/2021 10:26;;507340;
oest/cmd/ESFD3672.cmd;507121;96349;SPIRA: 96349 SPIRA 96349;OK;15/06/2021 10:58;;Repo_202106151101Repo_202106151131Repo_202106151216Repo_202106151446Repo_202106151501Repo_202106151551Repo_202106151601Repo_202106151631Repo_202106151731Repo_202106161031Repo_202106161101Repo_202106161131Repo_202106161516Repo_202106161531Repo_202106161546Repo_202106161616Repo_202106161701Repo_202106161716Repo_202106161731Repo_202106171031Repo_202106171101Repo_202106171116Repo_202106171501Repo_202106180801Repo_202106180916Repo_202106180931Repo_202106180946Repo_202106181116Repo_202106181531Repo_202106191316Repo_202106192046Repo_202106211146Repo_202106211716Repo_202106211816Repo_202106221101Repo_202106221201Repo_202106221231Repo_202106221416Repo_202106221646Repo_202106230801Repo_202106231031Repo_202106231046Repo_202106231431Repo_202106231516Repo_202106231546Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516Repo_202107121716Repo_202107121731Repo_202107121746Repo_202107130931Repo_202107131146Repo_202107131601;;;U007931;507082;15/06/2021 10:31;;518069;
oest/cmd/ESFD3690.cmd;519350;97373;SPIRA: 97373 SPIRA 97373;CE;2021/09/03 16:46;;;;;U007931;519334;2021-09-03 16:23:52 ;;;
oest/cmd/ESFD3691.cmd;508822;97096;SPIRA: 97096 97096;OK;23/06/2021 15:06;;Repo_202106231516Repo_202106231546Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516Repo_202107121716Repo_202107121731Repo_202107121746Repo_202107130931Repo_202107131146Repo_202107131601;;;U007931;508797;23/06/2021 12:57;;512905;
oest/cmd/ESFD3691.cmd;513628;97096;SPIRA: 97096 revert optim 97096;CT;29/07/2021 09:43;;Repo_202107290946Repo_202107291146Repo_202107291546Repo_202107291701Repo_202107291801Repo_202107291816Repo_202107301501Repo_202107301601Repo_202107301701Repo_202108021616Repo_202108021801Repo_202108031031Repo_202108031146Repo_202108031301Repo_202108031401Repo_202108031531Repo_202108031546Repo_202108031631Repo_202108031701Repo_202108031716Repo_202108031846Repo_202108041016Repo_202108041116Repo_202108041946Repo_202108050801Repo_202108050931Repo_202108051016Repo_202108051046Repo_202108051101Repo_202108051416Repo_202108051601Repo_202108051646Repo_202108051716Repo_202108051731Repo_202108051816Repo_202108061046Repo_202108091101Repo_202108101101Repo_202108101231Repo_202108101501Repo_202108101701Repo_202108101731Repo_202108101846Repo_202108110801Repo_202108111046Repo_202108111101Repo_202108111146Repo_202108111546Repo_202108111601Repo_202108111646Repo_202108111716Repo_202108111731Repo_202108120931Repo_202108121101Repo_202108121146Repo_202108121501Repo_202108121531Repo_202108121601Repo_202108121731Repo_202108121801Repo_202108131001Repo_202108131016Repo_202108131546Repo_202108131801Repo_202108131846Repo_202108131946Repo_202108141246Repo_202108141346Repo_202108160931Repo_202108161046Repo_202108161216Repo_202108161616Repo_202108161631Repo_202108161646Repo_202108161731Repo_202108161816Repo_202108161846Repo_202108161946Repo_202108162016Repo_202108170946Repo_202108171016Repo_202108171046Repo_202108171116Repo_202108171146Repo_202108171416Repo_202108171431Repo_202108171601Repo_202108171646Repo_202108171701Repo_202108171831Repo_202108180946Repo_202108181010Repo_202108181031Repo_202108181146Repo_202108181216Repo_202108181246Repo_202108181601Repo_202108181616Repo_202108181631Repo_202108181701Repo_202108181746Repo_202108190801Repo_202108190816Repo_202108191116Repo_202108191131Repo_202108191244Repo_202108191301Repo_202108191431Repo_202108191446Repo_202108191546Repo_202108191601Repo_202108191631Repo_202108191701Repo_202108191716Repo_202108191731Repo_202108191816Repo_202108191931Repo_202108200801Repo_202108200901Repo_202108200916Repo_202108200946Repo_202108201131Repo_202108201146Repo_202108201531Repo_202108201916Repo_202108231001Repo_202108231116Repo_202108231216Repo_202108231516Repo_202108231616Repo_202108231716Repo_202108232001Repo_202108232031Repo_202108241016Repo_202108241031Repo_202108241046Repo_202108241301Repo_202108241401Repo_202108241416Repo_202108241601Repo_202108241631Repo_202108241646Repo_202108241701Repo_202108241716Repo_202108241731Repo_202108241816Repo_202108241831Repo_202108250946Repo_202108251001Repo_202108251031Repo_202108251046Repo_202108251146Repo_202108251446Repo_202108251601Repo_202108251646Repo_202108251716Repo_202108251731Repo_202108251801Repo_202108251931Repo_202108260901Repo_202108260916Repo_202108261031Repo_202108261146;;;U007931;513602;29/07/2021 09:07;;518069;
oest/cmd/ESFD3691.cmd;519352;97373;SPIRA: 97373 SPIRA 97373;CE;2021/09/03 16:46;;;;;U007931;519333;2021-09-03 16:23:16 ;;;
oest/cmd/ESFD3692.cmd;508824;97096;SPIRA: 97096 97096;CE;2021/06/23 15:06;;;;;U007931;508798;2021-06-23 13:00:24 ;;;
oest/cmd/ESFD3692.cmd;508848;97096;SPIRA: 97096 SPIRA 97096;OK;23/06/2021 17:08;;Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516Repo_202107121716Repo_202107121731Repo_202107121746Repo_202107130931Repo_202107131146Repo_202107131601;;;U007931;508847;23/06/2021 17:07;;512905;
oest/cmd/ESFD3692.cmd;513630;97096;SPIRA: 97096 revert optim 97096;CT;29/07/2021 09:43;;Repo_202107290946Repo_202107291146Repo_202107291546Repo_202107291701Repo_202107291801Repo_202107291816Repo_202107301501Repo_202107301601Repo_202107301701Repo_202108021616Repo_202108021801Repo_202108031031Repo_202108031146Repo_202108031301Repo_202108031401Repo_202108031531Repo_202108031546Repo_202108031631Repo_202108031701Repo_202108031716Repo_202108031846Repo_202108041016Repo_202108041116Repo_202108041946Repo_202108050801Repo_202108050931Repo_202108051016Repo_202108051046Repo_202108051101Repo_202108051416Repo_202108051601Repo_202108051646Repo_202108051716Repo_202108051731Repo_202108051816Repo_202108061046Repo_202108091101Repo_202108101101Repo_202108101231Repo_202108101501Repo_202108101701Repo_202108101731Repo_202108101846Repo_202108110801Repo_202108111046Repo_202108111101Repo_202108111146Repo_202108111546Repo_202108111601Repo_202108111646Repo_202108111716Repo_202108111731Repo_202108120931Repo_202108121101Repo_202108121146Repo_202108121501Repo_202108121531Repo_202108121601Repo_202108121731Repo_202108121801Repo_202108131001Repo_202108131016Repo_202108131546Repo_202108131801Repo_202108131846Repo_202108131946Repo_202108141246Repo_202108141346Repo_202108160931Repo_202108161046Repo_202108161216Repo_202108161616Repo_202108161631Repo_202108161646Repo_202108161731Repo_202108161816Repo_202108161846Repo_202108161946Repo_202108162016Repo_202108170946Repo_202108171016Repo_202108171046Repo_202108171116Repo_202108171146Repo_202108171416Repo_202108171431Repo_202108171601Repo_202108171646Repo_202108171701Repo_202108171831Repo_202108180946Repo_202108181010Repo_202108181031Repo_202108181146Repo_202108181216Repo_202108181246Repo_202108181601Repo_202108181616Repo_202108181631Repo_202108181701Repo_202108181746Repo_202108190801Repo_202108190816Repo_202108191116Repo_202108191131Repo_202108191244Repo_202108191301Repo_202108191431Repo_202108191446Repo_202108191546Repo_202108191601Repo_202108191631Repo_202108191701Repo_202108191716Repo_202108191731Repo_202108191816Repo_202108191931Repo_202108200801Repo_202108200901Repo_202108200916Repo_202108200946Repo_202108201131Repo_202108201146Repo_202108201531Repo_202108201916Repo_202108231001Repo_202108231116Repo_202108231216Repo_202108231516Repo_202108231616Repo_202108231716Repo_202108232001Repo_202108232031Repo_202108241016Repo_202108241031Repo_202108241046Repo_202108241301Repo_202108241401Repo_202108241416Repo_202108241601Repo_202108241631Repo_202108241646Repo_202108241701Repo_202108241716Repo_202108241731Repo_202108241816Repo_202108241831Repo_202108250946Repo_202108251001Repo_202108251031Repo_202108251046Repo_202108251146Repo_202108251446Repo_202108251601Repo_202108251646Repo_202108251716Repo_202108251731Repo_202108251801Repo_202108251931Repo_202108260901Repo_202108260916Repo_202108261031Repo_202108261146;;;U007931;513603;29/07/2021 09:07;;518069;
oest/cmd/ESFD3693.cmd;508826;97096;SPIRA: 97096 97096;OK;23/06/2021 15:07;;Repo_202106231516Repo_202106231546Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516Repo_202107121716Repo_202107121731Repo_202107121746Repo_202107130931Repo_202107131146Repo_202107131601;;;U007931;508799;23/06/2021 13:00;;512905;
oest/cmd/ESFD3693.cmd;513626;97096;SPIRA: 97096 revert optim 97096;CT;29/07/2021 09:43;;Repo_202107290946Repo_202107291146Repo_202107291546Repo_202107291701Repo_202107291801Repo_202107291816Repo_202107301501Repo_202107301601Repo_202107301701Repo_202108021616Repo_202108021801Repo_202108031031Repo_202108031146Repo_202108031301Repo_202108031401Repo_202108031531Repo_202108031546Repo_202108031631Repo_202108031701Repo_202108031716Repo_202108031846Repo_202108041016Repo_202108041116Repo_202108041946Repo_202108050801Repo_202108050931Repo_202108051016Repo_202108051046Repo_202108051101Repo_202108051416Repo_202108051601Repo_202108051646Repo_202108051716Repo_202108051731Repo_202108051816Repo_202108061046Repo_202108091101Repo_202108101101Repo_202108101231Repo_202108101501Repo_202108101701Repo_202108101731Repo_202108101846Repo_202108110801Repo_202108111046Repo_202108111101Repo_202108111146Repo_202108111546Repo_202108111601Repo_202108111646Repo_202108111716Repo_202108111731Repo_202108120931Repo_202108121101Repo_202108121146Repo_202108121501Repo_202108121531Repo_202108121601Repo_202108121731Repo_202108121801Repo_202108131001Repo_202108131016Repo_202108131546Repo_202108131801Repo_202108131846Repo_202108131946Repo_202108141246Repo_202108141346Repo_202108160931Repo_202108161046Repo_202108161216Repo_202108161616Repo_202108161631Repo_202108161646Repo_202108161731Repo_202108161816Repo_202108161846Repo_202108161946Repo_202108162016Repo_202108170946Repo_202108171016Repo_202108171046Repo_202108171116Repo_202108171146Repo_202108171416Repo_202108171431Repo_202108171601Repo_202108171646Repo_202108171701Repo_202108171831Repo_202108180946Repo_202108181010Repo_202108181031Repo_202108181146Repo_202108181216Repo_202108181246Repo_202108181601Repo_202108181616Repo_202108181631Repo_202108181701Repo_202108181746Repo_202108190801Repo_202108190816Repo_202108191116Repo_202108191131Repo_202108191244Repo_202108191301Repo_202108191431Repo_202108191446Repo_202108191546Repo_202108191601Repo_202108191631Repo_202108191701Repo_202108191716Repo_202108191731Repo_202108191816Repo_202108191931Repo_202108200801Repo_202108200901Repo_202108200916Repo_202108200946Repo_202108201131Repo_202108201146Repo_202108201531Repo_202108201916Repo_202108231001Repo_202108231116Repo_202108231216Repo_202108231516Repo_202108231616Repo_202108231716Repo_202108232001Repo_202108232031Repo_202108241016Repo_202108241031Repo_202108241046Repo_202108241301Repo_202108241401Repo_202108241416Repo_202108241601Repo_202108241631Repo_202108241646Repo_202108241701Repo_202108241716Repo_202108241731Repo_202108241816Repo_202108241831Repo_202108250946Repo_202108251001Repo_202108251031Repo_202108251046Repo_202108251146Repo_202108251446Repo_202108251601Repo_202108251646Repo_202108251716Repo_202108251731Repo_202108251801Repo_202108251931Repo_202108260901Repo_202108260916Repo_202108261031Repo_202108261146;;;U007931;513604;29/07/2021 09:08;;518069;
oest/cmd/ESFD3703A.cmd;506902;96349;SPIRA: 96349 SPIRA 96349 : JYP : transition : final SEG_NF should have length 10;CT;14/06/2021 17:44;;Repo_202106141746Repo_202106141801Repo_202106141816Repo_202106150801Repo_202106151001Repo_202106151031Repo_202106151101Repo_202106151131Repo_202106151216Repo_202106151446Repo_202106151501Repo_202106151551Repo_202106151601Repo_202106151631Repo_202106151731Repo_202106161031Repo_202106161101Repo_202106161131Repo_202106161516Repo_202106161531Repo_202106161546Repo_202106161616Repo_202106161701Repo_202106161716Repo_202106161731Repo_202106171031Repo_202106171101Repo_202106171116Repo_202106171501Repo_202106180801Repo_202106180916Repo_202106180931Repo_202106180946Repo_202106181116Repo_202106181531Repo_202106191316Repo_202106192046Repo_202106211146Repo_202106211716Repo_202106211816Repo_202106221101Repo_202106221201Repo_202106221231Repo_202106221416Repo_202106221646Repo_202106230801Repo_202106231031Repo_202106231046Repo_202106231431Repo_202106231516Repo_202106231546Repo_202106231716Repo_202106250916Repo_202106251146Repo_202106251416Repo_202106251516Repo_202106281116Repo_202106281601Repo_202106281646Repo_202106291031Repo_202106291116Repo_202106291146Repo_202106291646Repo_202106291746Repo_202106291816Repo_202106300801Repo_202106300916Repo_202106301001Repo_202106301131Repo_202106301431Repo_202106301501Repo_202106301531Repo_202106301631Repo_202106301731Repo_202106301831Repo_202107011416Repo_202107011546Repo_202107020931Repo_202107021101Repo_202107050931Repo_202107051431Repo_202107051446Repo_202107061131Repo_202107061231Repo_202107061246Repo_202107061516Repo_202107061531Repo_202107061631Repo_202107061701Repo_202107061716Repo_202107061816Repo_202107070801Repo_202107071646Repo_202107071701Repo_202107071816Repo_202107081031Repo_202107081901Repo_202107090901Repo_202107121131Repo_202107121231Repo_202107121246Repo_202107121431Repo_202107121501Repo_202107121516;;;U007314;506887;14/06/2021 17:42;;511020;
oest/cmd/ESFD3703A.cmd;511083;96654;SPIRA: 96654 SPIRA 96654 : JYP - Retro : total amount issue;OK;13/07/2021 09:19;;Repo_202107130931Repo_202107131146Repo_202107131601;;;U007314;509720;30/06/2021 17:59;;518069;
oest/cmd/ESFD3703A.cmd;519382;97357;SPIRA: 97357 SPIRA 97357 : JYP : transition trimestrielisation;CE;2021/09/03 17:38;;;;;U007314;519348;2021-09-03 16:40:38 ;;;
oest/cmd/ESFD3721.cmd;514461;CG-210-UAT#1-Main-97316;SPIRA:IFRS17_PROJECT 97316 AGD : SPIRA 96955 - added pericase data in retro part;CT;04/08/2021 11:05;;Repo_202108041116Repo_202108041946Repo_202108050801Repo_202108050931Repo_202108051016Repo_202108051046Repo_202108051101Repo_202108051416Repo_202108051601Repo_202108051646Repo_202108051716Repo_202108051731Repo_202108051816Repo_202108061046Repo_202108091101Repo_202108101101Repo_202108101231Repo_202108101501Repo_202108101701Repo_202108101731Repo_202108101846Repo_202108110801Repo_202108111046Repo_202108111101Repo_202108111146Repo_202108111546Repo_202108111601Repo_202108111646Repo_202108111716Repo_202108111731Repo_202108120931Repo_202108121101Repo_202108121146Repo_202108121501Repo_202108121531Repo_202108121601Repo_202108121731Repo_202108121801Repo_202108131001Repo_202108131016Repo_202108131546Repo_202108131801Repo_202108131846Repo_202108131946Repo_202108141246Repo_202108141346Repo_202108160931Repo_202108161046Repo_202108161216Repo_202108161616Repo_202108161631Repo_202108161646Repo_202108161731Repo_202108161816Repo_202108161846Repo_202108161946Repo_202108162016Repo_202108170946Repo_202108171016Repo_202108171046Repo_202108171116Repo_202108171146Repo_202108171416Repo_202108171431Repo_202108171601Repo_202108171646Repo_202108171701Repo_202108171831Repo_202108180946Repo_202108181010Repo_202108181031Repo_202108181146Repo_202108181216Repo_202108181246Repo_202108181601Repo_202108181616Repo_202108181631Repo_202108181701Repo_202108181746Repo_202108190801Repo_202108190816Repo_202108191116Repo_202108191131Repo_202108191244Repo_202108191301Repo_202108191431Repo_202108191446Repo_202108191546Repo_202108191601Repo_202108191631Repo_202108191701Repo_202108191716Repo_202108191731Repo_202108191816Repo_202108191931Repo_202108200801Repo_202108200901Repo_202108200916Repo_202108200946Repo_202108201131Repo_202108201146Repo_202108201531Repo_202108201916Repo_202108231001Repo_202108231116Repo_202108231216Repo_202108231516Repo_202108231616Repo_202108231716Repo_202108232001Repo_202108232031Repo_202108241016Repo_202108241031Repo_202108241046Repo_202108241301Repo_202108241401Repo_202108241416Repo_202108241601Repo_202108241631Repo_202108241646Repo_202108241701Repo_202108241716Repo_202108241731Repo_202108241816Repo_202108241831Repo_202108250946Repo_202108251001Repo_202108251031Repo_202108251046Repo_202108251146Repo_202108251446Repo_202108251601Repo_202108251646Repo_202108251716Repo_202108251731Repo_202108251801Repo_202108251931Repo_202108260901Repo_202108260916Repo_202108261031Repo_202108261146;;;U008944;512147;20/07/2021 17:23;;518069;
