component;Delivery revision;SPIRA;Label;Deploy;delivery date;Spot number;OTS Revision;SPOC revision;Error Type;user;dev revision;dev date;deploy date;csv revision
oest/cmd/ESFD2211.cmd;534766;101406;SPIRA: 101406 spira 101406 split du ESFD2220 en ESFD2200;ESFD2230 ESID2210  ==> optimisation;CE;2022/01/18 17:31;;;;;frdev11;534758;2022-01-18 17:30:14 ;;
oest/cmd/ESFD2230.cmd;534763;101406;SPIRA: 101406 spira 101406 split du ESFD2220 en ESFD2200;ESFD2230 ESID2210  ==> optimisation;CE;2022/01/18 17:31;;;;;frdev11;534758;2022-01-18 17:30:14 ;;
oest/cmd/ESFD2231.cmd;534764;101406;SPIRA: 101406 spira 101406 split du ESFD2220 en ESFD2200;ESFD2230 ESID2210  ==> optimisation;CE;2022/01/18 17:31;;;;;frdev11;534758;2022-01-18 17:30:14 ;;
oest/cmd/ESFD2900.cmd;533235;101117;SPIRA: 101117 :spira:101117 Adaptation a la norme EBS;CT;04/01/2022 15:25;;Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;frdev14;533227;04/01/2022 14:57;;535225;
oest/cmd/ESFD2901.cmd;533239;101117;SPIRA: 101117 :spira:101117 Adaptation a la norme EBS;CT;04/01/2022 15:26;;Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;frdev14;533227;04/01/2022 14:57;;535225;
oest/cmd/ESFD3610.cmd;532695;98294;SPIRA: 98294 98294 - Report code ESID3702A et ESID3703A dans ESFD3610;1;2;3;CT;18/11/2021 14:35;;Repo_202111181446Repo_202111181646Repo_202111181701Repo_202111181731Repo_202111181746Repo_202111182001Repo_202111191131Repo_202111191146Repo_202111191201Repo_202111191231Repo_202111191746Repo_202111221001Repo_202111221046Repo_202111221146Repo_202111221546Repo_202111230816Repo_202111231046Repo_202111231131Repo_202111231146Repo_202111231216Repo_202111231731Repo_202111241216Repo_202111241246Repo_202111241416Repo_202111241631Repo_202111241831Repo_202111250916Repo_202111250946Repo_202111251216Repo_202111251401Repo_202111251601Repo_202111251631Repo_202111261916Repo_202111262001Repo_202111290946Repo_202111301031Repo_202111301446Repo_202111301601Repo_202111301631Repo_202112011046Repo_202112011101Repo_202112011216Repo_202112011616Repo_202112021016Repo_202112021616Repo_202112021716Repo_202112021731Repo_202112031101Repo_202112031431Repo_202112031831Repo_20211206150100Repo_20211206161600Repo_20211206163102Repo_20211207154600Repo_20211207160100Repo_20211208113103Repo_20211208154600Repo_20211208161600Repo_20211208180100Repo_20211209120100Repo_20211209184600Repo_20211210111600Repo_20211210140100Repo_20211210171600Repo_20211210173100Repo_20211213101600Repo_20211213113100Repo_20211214111600Repo_20211214113100Repo_20211214114600Repo_20211214121600Repo_20211214134600Repo_20211214161600Repo_20211214163100Repo_20211214171600Repo_20211214173100Repo_20211214180100Repo_20211214184600Repo_20211215124600Repo_20211215134600Repo_20211215160100Repo_20211215180100Repo_20211216130100Repo_20211216160100Repo_20211216173103Repo_20211216200100Repo_20211217101600Repo_20211217104600Repo_20211217114600Repo_20211217163100Repo_20211220101600Repo_20211220110100Repo_20211220160100Repo_20211220183100Repo_20211220184600Repo_20211221114600;;;U004133;529977;
oest/cmd/ESFD3611.cmd;532695;98294;SPIRA: 98294 98294 - Report code ESID3702A et ESID3703A dans ESFD3610;1;2;3;CT;18/11/2021 14:35;;Repo_202111181446Repo_202111181646Repo_202111181701Repo_202111181731Repo_202111181746Repo_202111182001Repo_202111191131Repo_202111191146Repo_202111191201Repo_202111191231Repo_202111191746Repo_202111221001Repo_202111221046Repo_202111221146Repo_202111221546Repo_202111230816Repo_202111231046Repo_202111231131Repo_202111231146Repo_202111231216Repo_202111231731Repo_202111241216Repo_202111241246Repo_202111241416Repo_202111241631Repo_202111241831Repo_202111250916Repo_202111250946Repo_202111251216Repo_202111251401Repo_202111251601Repo_202111251631Repo_202111261916Repo_202111262001Repo_202111290946Repo_202111301031Repo_202111301446Repo_202111301601Repo_202111301631Repo_202112011046Repo_202112011101Repo_202112011216Repo_202112011616Repo_202112021016Repo_202112021616Repo_202112021716Repo_202112021731Repo_202112031101Repo_202112031431Repo_202112031831Repo_20211206150100Repo_20211206161600Repo_20211206163102Repo_20211207154600Repo_20211207160100Repo_20211208113103Repo_20211208154600Repo_20211208161600Repo_20211208180100Repo_20211209120100Repo_20211209184600Repo_20211210111600Repo_20211210140100Repo_20211210171600Repo_20211210173100Repo_20211213101600Repo_20211213113100Repo_20211214111600Repo_20211214113100Repo_20211214114600Repo_20211214121600Repo_20211214134600Repo_20211214161600Repo_20211214163100Repo_20211214171600Repo_20211214173100Repo_20211214180100Repo_20211214184600Repo_20211215124600Repo_20211215134600Repo_20211215160100Repo_20211215180100Repo_20211216130100Repo_20211216160100Repo_20211216173103Repo_20211216200100Repo_20211217101600Repo_20211217104600Repo_20211217114600Repo_20211217163100Repo_20211220101600Repo_20211220110100Repo_20211220160100Repo_20211220183100Repo_20211220184600Repo_20211221114600;;;U004133;529979;
oest/cmd/ESFD3612.cmd;533208;101403;SPIRA: 101403 SPIRA 101403 Optimisation ESPD3610;CT;04/01/2022 12:59;;Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;frdev11;533207;04/01/2022 12:58;;535225;
oest/cmd/ESFD3612.cmd;535392;101403;SPIRA: 101403 SPIRA 101403 Optimisation ESPD3610 suppression du param dans l'appel de ES1051C1.cmd;CE;2022/01/24 11:59;;;;;frdev11;535391;2022-01-24 11:53:29 ;;;
oest/cmd/ESFD3613.cmd;533209;101403;SPIRA: 101403 SPIRA 101403 Optimisation ESPD3610;CE;2022/01/04 12:59;;;;;frdev11;533207;2022-01-04 12:58:49 ;;;
oest/cmd/ESFD3613.cmd;533603;101403;SPIRA: 101403 Spira 101403 Fix BUG;CT;07/01/2022 13:40;;Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U006596;533602;07/01/2022 13:39;;535225;
oest/cmd/ESFD3613.cmd;535863;101403;SPIRA: 101403 revert to version 532691;CE;2022/01/27 18:09;;;;;frdev11;535866;2022-01-27 18:05:44 ;;;
oest/cmd/ESFD3613.cmd;536405;101403;SPIRA: 101403 SPIRA 101403  optimisation ESPD3610;Y;2022/02/01 18:04;;;;;frdev11;536404;2022-02-01 18:02:17 ;;;
oest/cmd/ESFD3631.cmd;535251;101558;SPIRA: 101558 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 17:02;;;;;U006596;533934;2022-01-10 20:29:18 ;;;
oest/cmd/ESFD3631.cmd;535251;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:40;;;;;U006596;533934;2022-01-10 20:29:18 ;;;
oest/cmd/ESFD3631.cmd;535662;100380;SPIRA: 100380 Ajout du GROUPING 3115 dans la condition de generation du STD;CE;2022/01/25 18:47;;;;;U012294;535661;2022-01-25 18:45:57 ;;;
oest/cmd/ESFD3632.cmd;534634;100401;SPIRA: 100401 Bug Fix : reformat GLOBAL_CASHFLOW file when the contract is empty;CT;17/01/2022 18:59;;Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U012294;534633;17/01/2022 18:58;;535225;
oest/cmd/ESFD3641.cmd;535253;101558;SPIRA: 101558 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 17:04;;;;;U006596;533936;2022-01-10 20:29:20 ;;;
oest/cmd/ESFD3641.cmd;535253;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:40;;;;;U006596;533936;2022-01-10 20:29:20 ;;;
oest/cmd/ESFD3642.cmd;535255;101558;SPIRA: 101558 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;Y;2022/01/21 17:04;;;;;U006596;533937;2022-01-10 20:29:21 ;;;
oest/cmd/ESFD3642.cmd;535255;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:40;;;;;U006596;533937;2022-01-10 20:29:21 ;;;
oest/cmd/ESFD3642.cmd;535679;100977;SPIRA: 100977 100977 I17 - Criteria to compute Revenue / EXP / CSM;CE;2022/01/26 10:29;;;;;U010890;535678;2022-01-26 10:06:27 ;;;
oest/cmd/ESFD3642.cmd;535734;100384;SPIRA: 100384 Bug Fix : Contract LKI previous quarter in FWD position at current quarter;CE;2022/01/26 17:40;;;;;U012294;535733;2022-01-26 17:40:38 ;;;
oest/cmd/ESFD3642.cmd;536410;100384;SPIRA: 100384 Fix Bug : Reformat DSC/LKI PREV;Y;2022/02/01 18:09;;;;;U012294;536409;2022-02-01 18:09:33 ;;;
oest/cmd/ESFD3651.cmd;535257;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;CE;2022/01/21 14:40;;;;;U006596;533930;2022-01-10 20:29:06 ;;;
oest/cmd/ESFD3671.cmd;534635;100401;SPIRA: 100401 Bug Fix : reformat GLOBAL_CASHFLOW file when the contract is empty;CT;17/01/2022 18:59;;Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U012294;534633;17/01/2022 18:58;;535225;
oest/cmd/ESFD3671.cmd;534635;91532;SPIRA: 91532 Bug Fix : reformat GLOBAL_CASHFLOW file when the contract is empty;CE;2022/01/21 14:40;;;;;U012294;534633;2022-01-17 18:58:16 ;;;
oest/cmd/ESFD3691.cmd;536377;99987;SPIRA: 99987 Jerry - 99987;Y;2022/02/01 16:54;;;;;U006679;536258;2022-02-01 12:38:11 ;;;
oest/cmd/ESFD3741.cmd;534571;100371;SPIRA: 100371 Calcul amount of Change in Estimates - Future Receivables : fix bug;CT;17/01/2022 11:53;;Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U012294;533745;10/01/2022 09:43;;535225;
oest/cmd/ESFD3747.cmd;534572;100371;SPIRA: 100371 Calcul amount of Change in Estimates - Future Receivables : fix bug;CT;17/01/2022 11:53;;Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U012294;533745;10/01/2022 09:43;;535225;
oest/cmd/ESFD3747.cmd;534572;101558;SPIRA: 101558 Calcul amount of Change in Estimates - Future Receivables : fix bug;CE;2022/01/21 17:11;;;;;U012294;533745;2022-01-10 09:43:57 ;;;
oest/cmd/ESFD3747.cmd;534572;91532;SPIRA: 91532 Calcul amount of Change in Estimates - Future Receivables : fix bug;CE;2022/01/21 14:40;;;;;U012294;533745;2022-01-10 09:43:57 ;;;
oest/cmd/ESFD3751.cmd;535092;CG-210-UAT#1-Main-100819;SPIRA:IFRS17_PROJECT 100819 Charles socie SPIRA :100819 Missing PAFAM for onerous Q+1;CT;20/01/2022 17:05;;Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600;;;U007782;535091;20/01/2022 17:05;;535225;
oest/cmd/ESFD3751.cmd;535416;CG-210-UAT#1-Main-100819;SPIRA:IFRS17_PROJECT 100819 ART Spira#100819 fix crash AZDEV;CE;2022/01/24 14:38;;;;;U009520;535415;2022/01/24 14:31;;;
oest/cmd/ESFD3818.cmd;534728;101622;SPIRA: 101622 SPIRA 101622 : Mr JYP : update I17PRODCOD_CT for more files; for each closing;CE;2022/01/18 16:02;;;;;U007314;534727;2022-01-18 15:59:31 ;;
oest/cmd/ESFD3818.cmd;535972;101782;SPIRA: 101782 SPIRA 101782: JYP : revert previous spira; bugfix for master product code;CE;2022/01/28 15:43;;;;;U007314;535969;2022-01-28 15:41:43 ;;
