component;Delivery revision;SPIRA;Label;Deploy;delivery date;Spot number;OTS Revision;SPOC revision;Error Type;user;dev revision;dev date;deploy date;csv revision
oest/cmd/ESID1901.cmd;536531;98240;SPIRA: 98240 :spira:100487-101117 divers ajustements pour EBS-I17;OK;02/02/2022 16:28;;Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;0;0;frdev14;536506;02/02/2022 14:15;;538450;
oest/cmd/ESID2002A.cmd;536120;100679;SPIRA: 100679 100679 fix 2;OK;03/02/2022 09:29;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U010890;536119;31/01/2022 12:51;;538450;
oest/cmd/ESID2045.cmd;538366;102276;SPIRA: 102276 sbehague - spira 102276;CT;11/02/2022 17:14;;Repo_20220211120100Repo_20220211123103Repo_20220211161600Repo_20220211171500;;;U001243;538365;11/02/2022 17:14;;538450;
oest/cmd/ESID2210.cmd;534765;101406;SPIRA: 101406 spira 101406 split du ESFD2220 en ESFD2200;ESFD2230 ESID2210  ==> optimisation;CE;03/02/2022 09:15;;;;;frdev11;534758;18/01/2022 17:30;;
oest/cmd/ESID2504.cmd;534388;100743;SPIRA: 100743 Spira 100743 Retrocession Interne reactivation;OK;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U006596;534387;14/01/2022 08:46;;538450;
oest/cmd/ESID2507.cmd;532956;101350;SPIRA: 101350 Spira 101350 ACTIVATION Retro Day One Gain REV;OK;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U006596;532955;27/12/2021 20:38;;538450;
oest/cmd/ESID2550.cmd;532695;87852;ThD : reverted on Prod so keep evol on 3L | 87852 Retrait Taxe FET pour EST P AND C;OK;03/02/2022 09:29;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U006596;534984;20/01/2022 12:01;;538450;
oest/cmd/ESID2553.cmd;535209;101295;SPIRA: 101295 Copy la version 3K;OK;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;frdev11;535204;21/01/2022 11:10;;538450;
oest/cmd/ESID2901.cmd;536537;98240;SPIRA: 98240 :spira:98240 Ajout GAAPCOD_NT; I17PRDCOD_CT dans la cl?\195?\169 de rupture et code Annulation/ouverture A/O dans col GT_NEWCOLS4_NF;CE;02/02/2022 16:28;0;Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600;0;0;frdev14;536508;02/02/2022 14:17;;
oest/cmd/ESID3702A.cmd;535267;91532;SPIRA: 91532 SPIRA : 91532  Bug Fix : Taille Syncsort REPORT_3L;OK;03/02/2022 09:29;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U006596;533939;10/01/2022 20:29;;538450;
oest/cmd/ESID3810.cmd;516152;99999;REVERT;CT;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500;;;U004311;532691;21/12/2021 12:21;;537176;
oest/cmd/ESID3810.cmd;532695;101025;SPIRA: 101025 Copy from 3K_DELIVERY;OK;23/12/2021 15:18;;Repo_20211223153100Repo_20211223180100Repo_20211224104600Repo_20211224143102Repo_20211224153100Repo_20211224161600Repo_20211227204600Repo_20211228151600Repo_20211228181602Repo_20211229160100Repo_20211230134600Repo_20220104130100Repo_20220104153103Repo_20220105164600Repo_20220105173123Repo_20220105194600Repo_20220106090100Repo_20220106094600Repo_20220106100100Repo_20220106170100Repo_20220107120100Repo_20220107134600Repo_20220107171600Repo_20220107174600Repo_20220107180100Repo_20220110094600Repo_20220110143103Repo_20220110180100Repo_20220111120100Repo_20220111143100Repo_20220111150100Repo_20220111163100Repo_20220111164600Repo_20220112153842Repo_20220112164600Repo_20220112171600Repo_20220113154600Repo_20220113160100Repo_20220113163103Repo_20220113164600Repo_20220113180100Repo_20220113184600Repo_20220113190100Repo_20220114090100Repo_20220114120100Repo_20220114121600Repo_20220117111600Repo_20220117120100Repo_20220117160100Repo_20220117171600Repo_20220117190100Repo_20220118114600Repo_20220118151600Repo_20220118161600Repo_20220118174600Repo_20220119080100Repo_20220119114600Repo_20220119121600Repo_20220119150100Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600Repo_20220121141600Repo_20220121143103Repo_20220121144600Repo_20220121154600Repo_20220121161600Repo_20220121164600Repo_20220121170100Repo_20220121171600Repo_20220121173103Repo_20220124120100Repo_20220124144600Repo_20220124160100Repo_20220125100100Repo_20220125101600Repo_20220125153103Repo_20220125161600Repo_20220125173125Repo_20220125180100Repo_20220125190100Repo_20220126103102Repo_20220126144600Repo_20220126174600Repo_20220126191600Repo_20220127104600Repo_20220127113103Repo_20220127121600Repo_20220127144600Repo_20220127160100Repo_20220127170100Repo_20220127181600Repo_20220128103103Repo_20220128104600Repo_20220128133100Repo_20220128140100Repo_20220128141600Repo_20220128154600Repo_20220128163100Repo_20220128170100Repo_20220128174600Repo_20220128180100Repo_20220131120100Repo_20220131121600Repo_20220131123100Repo_20220131130100Repo_20220131163100Repo_20220131170100Repo_20220131173103Repo_20220202120257Repo_20220202144600Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;0;0;U004311;532691;21/12/2021 12:21;;538450;
oest/cmd/ESID3820.cmd;535148;96729;SPIRA: 96729 SPIRA 96729 : JYP : update product code on deltaposting file;OK;21/01/2022 09:13;;Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600Repo_20220121141600Repo_20220121143103Repo_20220121144600Repo_20220121154600Repo_20220121161600Repo_20220121164600Repo_20220121170100Repo_20220121171600Repo_20220121173103Repo_20220124120100Repo_20220124144600Repo_20220124160100Repo_20220125100100Repo_20220125101600Repo_20220125153103Repo_20220125161600Repo_20220125173125Repo_20220125180100Repo_20220125190100Repo_20220126103102Repo_20220126144600Repo_20220126174600Repo_20220126191600Repo_20220127104600Repo_20220127113103Repo_20220127121600Repo_20220127144600Repo_20220127160100Repo_20220127170100Repo_20220127181600Repo_20220128103103Repo_20220128104600Repo_20220128133100Repo_20220128140100Repo_20220128141600Repo_20220128154600Repo_20220128163100Repo_20220128170100Repo_20220128174600Repo_20220128180100Repo_20220131120100Repo_20220131121600Repo_20220131123100Repo_20220131130100Repo_20220131163100Repo_20220131170100Repo_20220131173103Repo_20220202120257Repo_20220202144600Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;0;0;U007314;535147;21/01/2022 09:12;;538450;
oest/cmd/ESID3821.cmd;535298;96729;SPIRA: 96729 SPIRA 96729 : JYP : do not remove SAP IDs; to do on CAP side in DELTA chain;CE;21/01/2022 16:12;0;Repo_20220121161600Repo_20220121164600Repo_20220121170100Repo_20220121171600Repo_20220121173103Repo_20220124120100Repo_20220124144600Repo_20220124160100Repo_20220125100100Repo_20220125101600Repo_20220125153103Repo_20220125161600Repo_20220125173125Repo_20220125180100Repo_20220125190100Repo_20220126103102Repo_20220126144600Repo_20220126174600Repo_20220126191600Repo_20220127104600Repo_20220127113103Repo_20220127121600Repo_20220127144600Repo_20220127160100Repo_20220127170100Repo_20220127181600Repo_20220128103103Repo_20220128104600Repo_20220128133100Repo_20220128140100Repo_20220128141600Repo_20220128154600Repo_20220128163100Repo_20220128170100Repo_20220128174600Repo_20220128180100Repo_20220131120100Repo_20220131121600Repo_20220131123100Repo_20220131130100Repo_20220131163100Repo_20220131170100Repo_20220131173103Repo_20220202120257Repo_20220202144600Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600;0;0;U007314;535297;21/01/2022 16:11;;
oest/cmd/ESID3822.cmd;535287;96729;SPIRA: 96729 SPIRA 96729 : JYP : granularity apply on deltaposting IFRS4;OK;21/01/2022 15:31;;Repo_20220121154600Repo_20220121161600Repo_20220121164600Repo_20220121170100Repo_20220121171600Repo_20220121173103Repo_20220124120100Repo_20220124144600Repo_20220124160100Repo_20220125100100Repo_20220125101600Repo_20220125153103Repo_20220125161600Repo_20220125173125Repo_20220125180100Repo_20220125190100Repo_20220126103102Repo_20220126144600Repo_20220126174600Repo_20220126191600Repo_20220127104600Repo_20220127113103Repo_20220127121600Repo_20220127144600Repo_20220127160100Repo_20220127170100Repo_20220127181600Repo_20220128103103Repo_20220128104600Repo_20220128133100Repo_20220128140100Repo_20220128141600Repo_20220128154600Repo_20220128163100Repo_20220128170100Repo_20220128174600Repo_20220128180100Repo_20220131120100Repo_20220131121600Repo_20220131123100Repo_20220131130100Repo_20220131163100Repo_20220131170100Repo_20220131173103Repo_20220202120257Repo_20220202144600Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;0;0;U007314;535284;21/01/2022 15:29;;538450;
oest/cmd/ESID3860.cmd;537188;100097;SPIRA: 100097 100097 variablisation;CT;08/02/2022 10:03;;Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500;0;0;U004133;537165;04/02/2022 13:06;;537883;
oest/cmd/ESID3860.cmd;537912;100097;SPIRA: 100097 100097 variablisation;OK;08/02/2022 17:40;;Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208111600Repo_20220208113102Repo_20220208121600Repo_20220208123100Repo_20220208141600Repo_20220208144600Repo_20220208151600Repo_20220208160100Repo_20220208163102Repo_20220208171600Repo_20220208173100Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U004133;537911;08/02/2022 17:40;;538450;
oest/cmd/ESID3861.cmd;536877;100097;SPIRA: 100097 100097;CT;08/02/2022 10:03;;Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500;0;0;U004133;536875;03/02/2022 17:18;;537844;
oest/cmd/ESID3861.cmd;537845;100097;SPIRA: 100097 100097;CT;08/02/2022 16:12;;Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700;0;0;U004133;537847;03/02/2022 17:18;;537922;
oest/cmd/ESID3861.cmd;537981;100097;SPIRA: 100097 100097;OK;09/02/2022 10:46;;Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;0;0;U004133;531982;09/02/2022 10:46;;538450;
oest/cmd/ESID3861.cmd;547845;100097;SPIRA: 100097 100097;CT;08/02/2022 16:12;;Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500;0;0;U004133;547845;03/02/2022 17:18;;537853;
oest/cmd/ESID8700.cmd;534898;101622;SPIRA: 101622 SPIRA 101622 : JYP revert previous changes;CT;11/02/2022 16:22;;Repo_20220119164600Repo_20220119173100Repo_20220120104600Repo_20220120110100Repo_20220120111600Repo_20220120123100Repo_20220120124600Repo_20220120143100Repo_20220120144600Repo_20220120150100Repo_20220120153102Repo_20220120154600Repo_20220120171600Repo_20220120174600Repo_20220120180100Repo_20220121080100Repo_20220121091600Repo_20220121093100Repo_20220121100100Repo_20220121104600Repo_20220121110100Repo_20220121111600Repo_20220121141600Repo_20220121143103Repo_20220121144600Repo_20220121154600Repo_20220121161600Repo_20220121164600Repo_20220121170100Repo_20220121171600Repo_20220121173103Repo_20220124120100Repo_20220124144600Repo_20220124160100Repo_20220125100100Repo_20220125101600Repo_20220125153103Repo_20220125161600Repo_20220125173125Repo_20220125180100Repo_20220125190100Repo_20220126103102Repo_20220126144600Repo_20220126174600Repo_20220126191600Repo_20220127104600Repo_20220127113103Repo_20220127121600Repo_20220127144600Repo_20220127160100Repo_20220127170100Repo_20220127181600Repo_20220128103103Repo_20220128104600Repo_20220128133100Repo_20220128140100Repo_20220128141600Repo_20220128154600Repo_20220128163100Repo_20220128170100Repo_20220128174600Repo_20220128180100Repo_20220131120100Repo_20220131121600Repo_20220131123100Repo_20220131130100Repo_20220131163100Repo_20220131170100Repo_20220131173103Repo_20220202120257Repo_20220202144600Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600Repo_20220204171600Repo_20220207114600Repo_20220207123100Repo_20220207124600Repo_20220207134600Repo_20220207143100Repo_20220207154600Repo_20220207163103Repo_20220207193142Repo_20220207203103Repo_20220208094600Repo_20220208111600Repo_20220208113102Repo_20220208121600Repo_20220208123100Repo_20220208141600Repo_20220208144600Repo_20220208151600Repo_20220208160100Repo_20220208163102Repo_20220208171600Repo_20220208173100Repo_20220208174600Repo_20220208181600Repo_20220208183100Repo_20220208184600Repo_20220209110100Repo_20220209114600Repo_20220209164600Repo_20220209181600Repo_20220209183100Repo_20220210080100Repo_20220210101600Repo_20220210103123Repo_20220210123100Repo_20220210134600Repo_20220210140100Repo_20220210150100Repo_20220210161600Repo_20220211090100Repo_20220211093100Repo_20220211163102Repo_20220211171500;;;U007314;534897;11/02/2022 16:22;;538450;
oest/cmd/ESIJ0792.cmd;534346;99765;SPIRA: 99765 sbehague - spira 99765;CT;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700;;;U001243;534345;13/01/2022 17:49;;536991;
oest/cmd/ESIJ0792.cmd;537020;101073;SPIRA: 101073 sbehague - spira 101073;CT;04/02/2022 10:54;;Repo_20220204111500Repo_20220204121500Repo_20220204131500;;;U001243;537019;04/02/2022 10:53;;537176;
oest/cmd/ESIJ0792.cmd;537250;101073;SPIRA: 101073 sbehague - spira 101073;OK;04/02/2022 15:08;;Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U001243;537248;04/02/2022 15:08;;538450;
oest/cmd/ESIJ0813.cmd;532695;98809;SPIRA: 98809 #98809# replace sendmail command with SENDMAIL function;OK;03/02/2022 09:15;;Repo_20220203134700Repo_20220203141500Repo_20220203144700Repo_20220203161500Repo_20220203163102Repo_20220203173100Repo_20220204084700Repo_20220204091500Repo_20220204094700Repo_20220204101500Repo_20220204111500Repo_20220204121500Repo_20220204131500Repo_20220204134700Repo_20220204161500Repo_20220204164700Repo_20220205191500Repo_20220205193103Repo_20220207093102Repo_20220207114700Repo_20220207121500Repo_20220207123122Repo_20220207153103Repo_20220207154700Repo_20220207193100Repo_20220208081500Repo_20220208101500Repo_20220208111500Repo_20220208141500Repo_20220208151500Repo_20220208161500Repo_20220208171500Repo_20220208173125Repo_20220208174700Repo_20220209111500Repo_20220209153100Repo_20220209161500Repo_20220209183123Repo_20220210081500Repo_20220210103100Repo_20220210104700Repo_20220210111500Repo_20220210141500Repo_20220210163103;;;U008291;530132;19/11/2021 11:47;;538450;
oest/cmd/ESLD1901.cmd;536535;98240;SPIRA: 98240 :spira:98240 Ajout GAAPCOD_NT; I17PRDCOD_CT dans la cl?\195?\169 de rupture et code Annulation/ouverture A/O dans col GT_NEWCOLS4_NF;CE;02/02/2022 16:27;0;Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600;0;0;frdev14;536508;02/02/2022 14:17;;
oest/cmd/ESLD2901.cmd;536536;98240;SPIRA: 98240 :spira:98240 Ajout GAAPCOD_NT; I17PRDCOD_CT dans la cl?\195?\169 de rupture et code Annulation/ouverture A/O dans col GT_NEWCOLS4_NF;CE;02/02/2022 16:28;0;Repo_20220202163050Repo_20220202164600Repo_20220202170100Repo_20220203093100Repo_20220203101600Repo_20220203110100Repo_20220203154600Repo_20220203161600Repo_20220203164600Repo_20220203173124Repo_20220204084600Repo_20220204110100Repo_20220204123100Repo_20220204140100Repo_20220204144600Repo_20220204151600;0;0;frdev14;536508;02/02/2022 14:17;;
